,title_year,genres,total_voted_users,avg_voted_users,total_reviews,avg_reviews,movie_count
351,2003.0,Action|Crime|Thriller,477535,238767.5,867.0,433.5,2
352,2003.0,Action|Mystery|Sci-Fi|Thriller,89816,89816.0,347.0,347.0,1
353,2003.0,Action|Sci-Fi,212106,212106.0,1445.0,1445.0,1
354,2003.0,Adventure,397,397.0,30.0,30.0,1
355,2003.0,Adventure|Comedy|Drama,2953,2953.0,38.0,38.0,1
356,2003.0,Adventure|Drama|Fantasy,350698,350698.0,816.0,816.0,1
357,2003.0,Animation|Comedy|Drama,42462,42462.0,312.0,312.0,1
358,2003.0,Biography|Drama|History,2164,2164.0,74.0,74.0,1
359,2003.0,Biography|Drama|Romance,60171,60171.0,296.0,296.0,1
360,2003.0,Comedy,336171,42021.375,1645.0,205.625,8
361,2003.0,Comedy|Crime,15939,15939.0,87.0,87.0,1
362,2003.0,Comedy|Crime|Romance,76560,76560.0,322.0,322.0,1
363,2003.0,Comedy|Drama,314939,157469.5,781.0,390.5,2
364,2003.0,Comedy|Drama|Music,3972,3972.0,95.0,95.0,1
365,2003.0,Comedy|Drama|Mystery|Romance|Thriller|War,4293,4293.0,53.0,53.0,1
366,2003.0,Comedy|Drama|Romance,138831,34707.75,863.0,215.75,4
367,2003.0,Comedy|Music,233088,116544.0,751.0,375.5,2
368,2003.0,Comedy|Romance,263901,52780.2,882.0,176.4,5
369,2003.0,Drama,69049,34524.5,341.0,170.5,2
370,2003.0,Drama|Fantasy,4894,4894.0,122.0,122.0,1
371,2003.0,Drama|History,28855,28855.0,190.0,190.0,1
372,2003.0,Drama|History|Sport,57661,57661.0,455.0,455.0,1
373,2003.0,Drama|History|War,13215,13215.0,497.0,497.0,1
374,2003.0,Drama|Horror|Sci-Fi|Thriller,15169,15169.0,213.0,213.0,1
375,2003.0,Drama|Music|Romance,36666,36666.0,144.0,144.0,1
376,2003.0,Horror|Mystery|Thriller,25870,25870.0,369.0,369.0,1
377,2004.0,Action|Adventure|Animation|Family|Sci-Fi|Thriller,13727,13727.0,79.0,79.0,1
378,2004.0,Action|Adventure|Drama|Romance,92295,92295.0,420.0,420.0,1
379,2004.0,Action|Adventure|Drama|Thriller,45815,45815.0,222.0,222.0,1
380,2004.0,Action|Adventure|Fantasy|Romance,411164,411164.0,1303.0,1303.0,1
381,2004.0,Action|Adventure|Horror|Thriller,22243,22243.0,144.0,144.0,1
382,2004.0,Action|Adventure|Sci-Fi|Thriller,517157,258578.5,1825.0,912.5,2
383,2004.0,Action|Adventure|Western,67856,67856.0,345.0,345.0,1
384,2004.0,Action|Comedy|Crime,23747,23747.0,207.0,207.0,1
385,2004.0,Action|Comedy|Crime|Drama,38298,38298.0,147.0,147.0,1
386,2004.0,Action|Comedy|Romance,12188,12188.0,135.0,135.0,1
387,2004.0,Action|Crime,53118,53118.0,221.0,221.0,1
388,2004.0,Action|Crime|Drama|Thriller,13210,13210.0,138.0,138.0,1
389,2004.0,Action|Crime|Fantasy|Romance|Thriller,87451,87451.0,660.0,660.0,1
390,2004.0,Action|Crime|Thriller,79141,79141.0,355.0,355.0,1
391,2004.0,Action|Drama|Thriller,48753,48753.0,323.0,323.0,1
392,2004.0,Action|Fantasy|Horror|Sci-Fi,244566,244566.0,597.0,597.0,1
393,2004.0,Action|Horror|Sci-Fi|Thriller,143628,143628.0,1283.0,1283.0,1
394,2004.0,Action|Mystery|Sci-Fi|Thriller,387632,387632.0,789.0,789.0,1
395,2004.0,Action|Mystery|Thriller,348232,348232.0,806.0,806.0,1
396,2004.0,Adventure|Comedy|Horror,3291,3291.0,63.0,63.0,1
397,2004.0,Adventure|Comedy|Mystery,37479,37479.0,152.0,152.0,1
398,2004.0,Biography|Drama,264318,264318.0,799.0,799.0,1
399,2004.0,Biography|Drama|Music,110394,110394.0,433.0,433.0,1
400,2004.0,Biography|Drama|Music|Musical,22470,11235.0,474.0,237.0,2
401,2004.0,Biography|Drama|Romance,64556,64556.0,140.0,140.0,1
402,2004.0,Biography|Drama|Romance|Sport,5917,5917.0,50.0,50.0,1
403,2004.0,Comedy,551732,91955.33333333333,1394.0,232.33333333333334,6
404,2004.0,Comedy|Crime,235469,78489.66666666667,652.0,217.33333333333334,3
405,2004.0,Comedy|Crime|Music,6838,6838.0,117.0,117.0,1
406,2004.0,Comedy|Crime|Thriller,45775,45775.0,112.0,112.0,1
407,2004.0,Comedy|Drama,361721,90430.25,1075.0,268.75,4
408,2004.0,Comedy|Drama|Musical|Romance,17436,17436.0,276.0,276.0,1
409,2004.0,Comedy|Drama|Romance,250437,41739.5,1347.0,224.5,6
410,2004.0,Comedy|Drama|Romance|Sport,12164,12164.0,63.0,63.0,1
411,2004.0,Comedy|Drama|Sport,4976,4976.0,52.0,52.0,1
412,2004.0,Comedy|Fantasy|Romance,122187,122187.0,339.0,339.0,1
413,2004.0,Comedy|Romance,670929,83866.125,1644.0,205.5,8
414,2004.0,Comedy|Romance|Sport,51842,51842.0,173.0,173.0,1
415,2004.0,Comedy|Sci-Fi|Thriller,49739,49739.0,407.0,407.0,1
416,2004.0,Comedy|Sport,185338,185338.0,392.0,392.0,1
417,2004.0,Crime|Thriller,284852,284852.0,627.0,627.0,1
418,2004.0,Documentary|History|Sport,3849,3849.0,37.0,37.0,1
419,2004.0,Drama,17373,17373.0,148.0,148.0,1
420,2004.0,Drama|Family|Music,758,758.0,27.0,27.0,1
421,2004.0,Drama|History|War,264533,264533.0,609.0,609.0,1
422,2004.0,Drama|History|War|Western,16832,16832.0,267.0,267.0,1
423,2004.0,Drama|Horror|Sci-Fi|Thriller,22449,22449.0,191.0,191.0,1
424,2004.0,Drama|Music,67822,33911.0,357.0,178.5,2
425,2004.0,Drama|Musical|Romance|Thriller,96654,96654.0,2047.0,2047.0,1
426,2004.0,Drama|Mystery|Romance|Thriller,238749,119374.5,2301.0,1150.5,2
427,2004.0,Drama|Romance,415336,207668.0,1293.0,646.5,2
428,2004.0,Drama|Sci-Fi|Thriller,72639,72639.0,371.0,371.0,1
429,2004.0,Drama|Sport,482064,482064.0,1106.0,1106.0,1
430,2004.0,Horror|Mystery|Thriller,115050,115050.0,911.0,911.0,1
431,2004.0,Mystery|Thriller,147504,147504.0,531.0,531.0,1
432,2005.0,Action|Adventure,980946,980946.0,2685.0,2685.0,1
433,2005.0,Action|Adventure|Comedy,66382,66382.0,612.0,612.0,1
434,2005.0,Action|Adventure|Comedy|Fantasy|Thriller,98472,98472.0,492.0,492.0,1
435,2005.0,Action|Adventure|Comedy|Thriller,77673,77673.0,463.0,463.0,1
436,2005.0,Action|Adventure|Crime|Thriller,114948,57474.0,421.0,210.5,2
437,2005.0,Action|Adventure|Drama|Romance,316018,316018.0,2618.0,2618.0,1
438,2005.0,Action|Adventure|Fantasy|Sci-Fi,520104,520104.0,3286.0,3286.0,1
439,2005.0,Action|Adventure|Horror|Sci-Fi|Thriller,16474,16474.0,301.0,301.0,1
440,2005.0,Action|Adventure|Romance|Sci-Fi|Thriller,263329,263329.0,899.0,899.0,1
441,2005.0,Action|Adventure|Sci-Fi|Thriller,288054,144027.0,1982.0,991.0,2
442,2005.0,Action|Comedy,19829,19829.0,94.0,94.0,1
443,2005.0,Action|Comedy|Crime,73185,36592.5,232.0,116.0,2
444,2005.0,Action|Comedy|Crime|Drama|Thriller,4875,4875.0,26.0,26.0,1
445,2005.0,Action|Comedy|Crime|Romance|Thriller,348861,348861.0,798.0,798.0,1
446,2005.0,Action|Crime|Fantasy|Thriller,71202,71202.0,380.0,380.0,1
447,2005.0,Action|Crime|Thriller,156267,156267.0,340.0,340.0,1
448,2005.0,Action|Drama|Fantasy,8215,8215.0,132.0,132.0,1
449,2005.0,Action|Drama|Romance|Sport,3926,3926.0,38.0,38.0,1
450,2005.0,Action|Sci-Fi,110614,110614.0,532.0,532.0,1
451,2005.0,Adventure|Drama,4360,4360.0,148.0,148.0,1
452,2005.0,Adventure|Family|Fantasy|Mystery,385670,385670.0,1896.0,1896.0,1
453,2005.0,Adventure|Horror|Thriller,28606,28606.0,262.0,262.0,1
454,2005.0,Adventure|Sci-Fi|Thriller,334345,334345.0,2741.0,2741.0,1
455,2005.0,Biography|Drama|History|Romance,70771,70771.0,671.0,671.0,1
456,2005.0,Biography|Drama|Music|Romance,188637,188637.0,815.0,815.0,1
457,2005.0,Biography|Drama|Sport,236339,78779.66666666667,974.0,324.6666666666667,3
458,2005.0,Comedy,13194,13194.0,59.0,59.0,1
459,2005.0,Comedy|Crime,114017,57008.5,278.0,139.0,2
460,2005.0,Comedy|Crime|Music,59435,59435.0,323.0,323.0,1
461,2005.0,Comedy|Crime|Sport,130070,130070.0,316.0,316.0,1
462,2005.0,Comedy|Drama,444,444.0,5.0,5.0,1
463,2005.0,Comedy|Drama|Music|Romance,5585,5585.0,75.0,75.0,1
464,2005.0,Comedy|Drama|Romance,181663,36332.6,1360.0,272.0,5
465,2005.0,Comedy|Drama|Romance|Sport,36223,36223.0,208.0,208.0,1
466,2005.0,Comedy|Fantasy|Romance,82819,82819.0,263.0,263.0,1
467,2005.0,Comedy|Horror,26126,26126.0,325.0,325.0,1
468,2005.0,Comedy|Musical,35140,35140.0,409.0,409.0,1
469,2005.0,Comedy|Music|Romance,2599,2599.0,45.0,45.0,1
470,2005.0,Comedy|Romance,386216,77243.2,1272.0,254.4,5
471,2005.0,Crime|Drama,25510,12755.0,139.0,69.5,2
472,2005.0,Crime|Mystery|Thriller,86152,86152.0,411.0,411.0,1
473,2005.0,Documentary|Music,2877,2877.0,46.0,46.0,1
474,2005.0,Drama,24033,24033.0,152.0,152.0,1
475,2005.0,Drama|History|Music|Romance|War,21394,21394.0,147.0,147.0,1
476,2005.0,Drama|History|Romance|War,5321,5321.0,78.0,78.0,1
477,2005.0,Drama|Horror|Mystery|Thriller,90744,30248.0,1012.0,337.3333333333333,3
478,2005.0,Drama|Horror|Thriller,141535,70767.5,933.0,466.5,2
479,2005.0,Drama|Musical|Romance,41685,41685.0,754.0,754.0,1
480,2005.0,Drama|Mystery|Thriller,126746,126746.0,600.0,600.0,1
481,2005.0,Drama|Romance,131846,65923.0,695.0,347.5,2
482,2005.0,Drama|Romance|Sport,50919,50919.0,114.0,114.0,1
483,2005.0,Drama|Sport,92702,92702.0,209.0,209.0,1
484,2005.0,Drama|Western,564,564.0,21.0,21.0,1
485,2005.0,Horror|Mystery,71153,71153.0,560.0,560.0,1
486,2005.0,Horror|Mystery|Thriller,109654,54827.0,1118.0,559.0,2
487,2005.0,Mystery|Thriller,94108,94108.0,673.0,673.0,1
488,2006.0,Action|Adventure,38503,38503.0,180.0,180.0,1
489,2006.0,Action|Adventure|Drama|History|Romance|War,35565,35565.0,247.0,247.0,1
490,2006.0,Action|Adventure|Drama|Thriller,82380,82380.0,629.0,629.0,1
491,2006.0,Action|Adventure|Fantasy,522040,522040.0,1832.0,1832.0,1
492,2006.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,383427,383427.0,1912.0,1912.0,1
493,2006.0,Action|Adventure|Sci-Fi,240396,240396.0,2367.0,2367.0,1
494,2006.0,Action|Adventure|Thriller,727178,363589.0,3172.0,1586.0,2
495,2006.0,Action|Comedy|Crime|Western,28848,28848.0,76.0,76.0,1
496,2006.0,Action|Comedy|Sport,130776,130776.0,437.0,437.0,1
497,2006.0,Action|Crime|Drama|Thriller,112769,112769.0,305.0,305.0,1
498,2006.0,Action|Crime|Thriller,221644,110822.0,591.0,295.5,2
499,2006.0,Action|Drama|Thriller,27486,27486.0,284.0,284.0,1
500,2006.0,Action|Fantasy|Horror|Thriller,39541,39541.0,334.0,334.0,1
501,2006.0,Action|Horror|Sci-Fi|Thriller,70341,70341.0,830.0,830.0,1
502,2006.0,Action|Sport,8707,8707.0,36.0,36.0,1
503,2006.0,Adventure|Biography|Drama|War,84641,84641.0,205.0,205.0,1
504,2006.0,Adventure|Comedy|Drama,21215,21215.0,116.0,116.0,1
505,2006.0,Biography|Drama,423716,211858.0,1032.0,516.0,2
506,2006.0,Biography|Drama|History,9334,9334.0,59.0,59.0,1
507,2006.0,Biography|Drama|History|Romance,79892,79892.0,619.0,619.0,1
508,2006.0,Biography|Drama|Music,11132,11132.0,86.0,86.0,1
509,2006.0,Comedy,143043,28608.6,799.0,159.8,5
510,2006.0,Comedy|Crime,71439,35719.5,269.0,134.5,2
511,2006.0,Comedy|Crime|Drama|Music|Romance,8522,8522.0,92.0,92.0,1
512,2006.0,Comedy|Crime|Mystery,66840,66840.0,248.0,248.0,1
513,2006.0,Comedy|Drama,9611,9611.0,70.0,70.0,1
514,2006.0,Comedy|Drama|Family,806,806.0,18.0,18.0,1
515,2006.0,Comedy|Drama|Fantasy|Romance,433469,216734.5,1214.0,607.0,2
516,2006.0,Comedy|Drama|Music,19655,19655.0,280.0,280.0,1
517,2006.0,Comedy|Drama|Romance,495574,99114.8,1553.0,310.6,5
518,2006.0,Comedy|Drama|Romance|Thriller,28005,28005.0,236.0,236.0,1
519,2006.0,Comedy|Drama|Sport,22604,22604.0,124.0,124.0,1
520,2006.0,Comedy|Fantasy|Romance,44103,44103.0,149.0,149.0,1
521,2006.0,Comedy|Music,22639,22639.0,217.0,217.0,1
522,2006.0,Comedy|Romance,523548,74792.57142857143,2057.0,293.85714285714283,7
523,2006.0,Comedy|Romance|Sci-Fi,53884,53884.0,203.0,203.0,1
524,2006.0,Comedy|Romance|Sport,40651,40651.0,209.0,209.0,1
525,2006.0,Crime|Documentary,771,771.0,10.0,10.0,1
526,2006.0,Crime|Drama|Music|Romance,90938,90938.0,271.0,271.0,1
527,2006.0,Crime|Drama|Sport,33067,33067.0,134.0,134.0,1
528,2006.0,Crime|Thriller,50170,50170.0,306.0,306.0,1
529,2006.0,Documentary|Sport,1290,1290.0,13.0,13.0,1
530,2006.0,Drama,16530,16530.0,117.0,117.0,1
531,2006.0,Drama|Fantasy|Mystery|Thriller,78635,78635.0,1040.0,1040.0,1
532,2006.0,Drama|History|Thriller,67395,67395.0,564.0,564.0,1
533,2006.0,Drama|Horror|Mystery|Thriller,4057,4057.0,90.0,90.0,1
534,2006.0,Drama|Horror|Sci-Fi|Thriller,24969,24969.0,258.0,258.0,1
535,2006.0,Drama|Music,21767,21767.0,127.0,127.0,1
536,2006.0,Drama|Music|Musical,55901,55901.0,503.0,503.0,1
537,2006.0,Drama|Mystery|Romance|Thriller,295375,295375.0,645.0,645.0,1
538,2006.0,Drama|Mystery|Sci-Fi|Thriller,844052,844052.0,1100.0,1100.0,1
539,2006.0,Drama|Romance,87263,43631.5,394.0,197.0,2
540,2006.0,Drama|Romance|Sport,20426,20426.0,175.0,175.0,1
541,2006.0,Drama|Sci-Fi,190990,190990.0,915.0,915.0,1
542,2006.0,Drama|Thriller,20740,20740.0,178.0,178.0,1
543,2006.0,Horror|Thriller,99239,33079.666666666664,1033.0,344.3333333333333,3
544,2006.0,Mystery|Thriller,314253,314253.0,1966.0,1966.0,1
545,2007.0,Action|Adventure|Animation|Fantasy,142440,142440.0,505.0,505.0,1
546,2007.0,Action|Adventure|Comedy,99989,99989.0,255.0,255.0,1
547,2007.0,Action|Adventure|Fantasy,471220,471220.0,1238.0,1238.0,1
548,2007.0,Action|Adventure|Fantasy|Thriller,38398,38398.0,368.0,368.0,1
549,2007.0,Action|Adventure|Fantasy|War,29285,29285.0,174.0,174.0,1
550,2007.0,Action|Adventure|Romance,383056,383056.0,1902.0,1902.0,1
551,2007.0,Action|Adventure|Sci-Fi,513158,513158.0,1782.0,1782.0,1
552,2007.0,Action|Adventure|Thriller,336235,336235.0,782.0,782.0,1
553,2007.0,Action|Comedy|Crime,9785,9785.0,26.0,26.0,1
554,2007.0,Action|Comedy|Crime|Thriller,121084,121084.0,221.0,221.0,1
555,2007.0,Action|Drama|Fantasy|Horror|Thriller,21506,21506.0,364.0,364.0,1
556,2007.0,Action|Fantasy|Thriller,182661,182661.0,681.0,681.0,1
557,2007.0,Action|Mystery|Thriller,491077,491077.0,820.0,820.0,1
558,2007.0,Adventure|Animation|Comedy,259083,259083.0,763.0,763.0,1
559,2007.0,Adventure|Comedy,89687,89687.0,666.0,666.0,1
560,2007.0,Adventure|Comedy|Drama,184795,184795.0,310.0,310.0,1
561,2007.0,Adventure|Drama,5526,5526.0,58.0,58.0,1
562,2007.0,Adventure|Family|Fantasy,149019,149019.0,666.0,666.0,1
563,2007.0,Adventure|Family|Fantasy|Mystery,355137,355137.0,1108.0,1108.0,1
564,2007.0,Adventure|Family|Fantasy|Romance,212085,212085.0,492.0,492.0,1
565,2007.0,Animation|Biography|Drama|War,70194,70194.0,158.0,158.0,1
566,2007.0,Biography|Crime|Drama,52533,52533.0,235.0,235.0,1
567,2007.0,Biography|Drama,141103,47034.333333333336,327.0,109.0,3
568,2007.0,Biography|Drama|History|War,54787,54787.0,216.0,216.0,1
569,2007.0,Biography|Drama|Sport,3624,3624.0,27.0,27.0,1
570,2007.0,Comedy,78859,26286.333333333332,261.0,87.0,3
571,2007.0,Comedy|Drama,9811,9811.0,100.0,100.0,1
572,2007.0,Comedy|Drama|Romance,601028,120205.6,1490.0,298.0,5
573,2007.0,Comedy|History,5166,5166.0,27.0,27.0,1
574,2007.0,Comedy|Music|Romance,81334,81334.0,291.0,291.0,1
575,2007.0,Comedy|Romance,107264,26816.0,387.0,96.75,4
576,2007.0,Comedy|Romance|Sport,58509,58509.0,143.0,143.0,1
577,2007.0,Comedy|Sport,143810,71905.0,292.0,146.0,2
578,2007.0,Crime|Drama|Romance,8014,8014.0,50.0,50.0,1
579,2007.0,Crime|Thriller,256928,256928.0,288.0,288.0,1
580,2007.0,Documentary|Drama,66610,66610.0,429.0,429.0,1
581,2007.0,Drama,76852,19213.0,306.0,76.5,4
582,2007.0,Drama|Fantasy|Horror|Romance,15388,15388.0,190.0,190.0,1
583,2007.0,Drama|Fantasy|Horror|Thriller,11285,11285.0,82.0,82.0,1
584,2007.0,Drama|Fantasy|Musical|Romance,91860,91860.0,524.0,524.0,1
585,2007.0,Drama|Horror|Sci-Fi,530870,530870.0,1413.0,1413.0,1
586,2007.0,Drama|Music|Romance,19505,19505.0,162.0,162.0,1
587,2007.0,Drama|Mystery|Thriller,249346,124673.0,828.0,414.0,2
588,2007.0,Drama|Romance,212175,106087.5,360.0,180.0,2
589,2007.0,Drama|Romance|Sport,18310,18310.0,63.0,63.0,1
590,2007.0,Drama|Sport,18442,18442.0,59.0,59.0,1
591,2007.0,Drama|Thriller,7148,7148.0,32.0,32.0,1
592,2007.0,Fantasy|Horror,209396,209396.0,580.0,580.0,1
593,2007.0,Mystery|Thriller,94,94.0,4.0,4.0,1
594,2007.0,Sci-Fi|Thriller,65037,65037.0,273.0,273.0,1
595,2008.0,Action|Adventure,330784,330784.0,1243.0,1243.0,1
596,2008.0,Action|Adventure|Comedy,168172,168172.0,380.0,380.0,1
597,2008.0,Action|Adventure|Comedy|Romance|Thriller,59352,59352.0,138.0,138.0,1
598,2008.0,Action|Adventure|Fantasy,421896,210948.0,2333.0,1166.5,2
599,2008.0,Action|Adventure|Fantasy|Horror|Sci-Fi,208422,208422.0,342.0,342.0,1
600,2008.0,Action|Adventure|Fantasy|Horror|Thriller,117927,117927.0,501.0,501.0,1
601,2008.0,Action|Adventure|Horror|Sci-Fi,296787,296787.0,2192.0,2192.0,1
602,2008.0,Action|Adventure|Sci-Fi,1022624,511312.0,1698.0,849.0,2
603,2008.0,Action|Adventure|Sci-Fi|Thriller,324576,162288.0,702.0,351.0,2
604,2008.0,Action|Comedy,156348,156348.0,380.0,380.0,1
605,2008.0,Action|Comedy|Sci-Fi|Thriller,52052,52052.0,173.0,173.0,1
606,2008.0,Action|Crime|Drama|Mystery|Thriller,107772,107772.0,398.0,398.0,1
607,2008.0,Action|Crime|Drama|Thriller,1676169,1676169.0,4667.0,4667.0,1
608,2008.0,Action|Crime|Fantasy|Thriller,53864,53864.0,290.0,290.0,1
609,2008.0,Action|Drama,343648,343648.0,590.0,590.0,1
610,2008.0,Action|Drama|Sport,80556,80556.0,184.0,184.0,1
611,2008.0,Action|Mystery|Thriller,150764,150764.0,318.0,318.0,1
612,2008.0,Action|Thriller,483756,483756.0,974.0,974.0,1
613,2008.0,Adventure|Comedy|Drama|Romance,41737,41737.0,105.0,105.0,1
614,2008.0,Adventure|Drama|Romance|War,102338,102338.0,450.0,450.0,1
615,2008.0,Biography|Crime|Documentary|History|Thriller,40481,40481.0,134.0,134.0,1
616,2008.0,Biography|Documentary|Music,9638,9638.0,67.0,67.0,1
617,2008.0,Biography|Drama,14301,14301.0,45.0,45.0,1
618,2008.0,Biography|Drama|History,40941,40941.0,320.0,320.0,1
619,2008.0,Biography|Drama|History|Romance,146134,73067.0,392.0,196.0,2
620,2008.0,Comedy,243318,81106.0,1003.0,334.3333333333333,3
621,2008.0,Comedy|Crime,5463,5463.0,20.0,20.0,1
622,2008.0,Comedy|Crime|Thriller,16831,16831.0,54.0,54.0,1
623,2008.0,Comedy|Drama,94093,23523.25,394.0,98.5,4
624,2008.0,Comedy|Drama|Family|Romance,22304,22304.0,33.0,33.0,1
625,2008.0,Comedy|Drama|Fantasy|Romance,60516,60516.0,147.0,147.0,1
626,2008.0,Comedy|Drama|Music|Romance,74887,74887.0,129.0,129.0,1
627,2008.0,Comedy|Drama|Romance,191871,47967.75,357.0,89.25,4
628,2008.0,Comedy|Drama|Romance|Sport,27664,27664.0,120.0,120.0,1
629,2008.0,Comedy|Family|Musical|Romance,145974,145974.0,611.0,611.0,1
630,2008.0,Comedy|Fantasy,8560,8560.0,205.0,205.0,1
631,2008.0,Comedy|Fantasy|Romance,21268,21268.0,53.0,53.0,1
632,2008.0,Comedy|Music,32311,32311.0,104.0,104.0,1
633,2008.0,Comedy|Romance,705845,100835.0,951.0,135.85714285714286,7
634,2008.0,Comedy|Romance|Sport,43300,43300.0,250.0,250.0,1
635,2008.0,Crime|Drama|Mystery|Thriller,127528,127528.0,422.0,422.0,1
636,2008.0,Crime|Drama|Thriller,231939,115969.5,413.0,206.5,2
637,2008.0,Documentary|History|Music,48,48.0,2.0,2.0,1
638,2008.0,Drama,57952,19317.333333333332,211.0,70.33333333333333,3
639,2008.0,Drama|Fantasy|Romance,807353,403676.5,2357.0,1178.5,2
640,2008.0,Drama|History|Thriller|War,183247,183247.0,440.0,440.0,1
641,2008.0,Drama|Horror|Thriller,7904,7904.0,113.0,113.0,1
642,2008.0,Drama|Music|Musical|Romance,67653,67653.0,108.0,108.0,1
643,2008.0,Drama|Mystery,99236,99236.0,321.0,321.0,1
644,2008.0,Drama|Mystery|Sci-Fi|Thriller,78256,78256.0,492.0,492.0,1
645,2008.0,Drama|Romance,437544,145848.0,1000.0,333.3333333333333,3
646,2008.0,Drama|Romance|Sci-Fi|Thriller,5699,5699.0,40.0,40.0,1
647,2008.0,Drama|Sci-Fi|Thriller,139423,139423.0,698.0,698.0,1
648,2008.0,Drama|War,132386,132386.0,398.0,398.0,1
649,2008.0,Horror|Mystery,98418,32806.0,605.0,201.66666666666666,3
650,2008.0,Horror|Mystery|Thriller,26609,26609.0,148.0,148.0,1
651,2009.0,Action|Adventure|Animation|Drama|Mystery|Sci-Fi|Thriller,111117,111117.0,245.0,245.0,1
652,2009.0,Action|Adventure|Crime|Mystery|Thriller,477300,477300.0,621.0,621.0,1
653,2009.0,Action|Adventure|Fantasy|Sci-Fi,886204,886204.0,3054.0,3054.0,1
654,2009.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,361924,361924.0,641.0,641.0,1
655,2009.0,Action|Adventure|Fantasy|Thriller,35990,35990.0,157.0,157.0,1
656,2009.0,Action|Adventure|Sci-Fi,1397139,349284.75,5027.0,1256.75,4
657,2009.0,Action|Adventure|Sci-Fi|Thriller,174578,174578.0,534.0,534.0,1
658,2009.0,Action|Comedy|Music,10161,10161.0,50.0,50.0,1
659,2009.0,Action|Crime|Drama|Mystery|Thriller,19824,19824.0,179.0,179.0,1
660,2009.0,Action|Crime|Thriller,49059,24529.5,223.0,111.5,2
661,2009.0,Action|Sci-Fi|Thriller,151424,151424.0,252.0,252.0,1
662,2009.0,Action|Thriller,476,476.0,18.0,18.0,1
663,2009.0,Adventure|Comedy,76770,76770.0,203.0,203.0,1
664,2009.0,Adventure|Comedy|Sci-Fi,61035,30517.5,278.0,139.0,2
665,2009.0,Adventure|Drama,49855,49855.0,117.0,117.0,1
666,2009.0,Adventure|Drama|Fantasy|Romance,220758,220758.0,919.0,919.0,1
667,2009.0,Adventure|Fantasy|Mystery,126307,126307.0,210.0,210.0,1
668,2009.0,Adventure|Fantasy|Thriller,19157,19157.0,69.0,69.0,1
669,2009.0,Biography|Drama,32003,32003.0,65.0,65.0,1
670,2009.0,Biography|Drama|History|Sport,124222,124222.0,259.0,259.0,1
671,2009.0,Biography|Drama|Music,44099,44099.0,143.0,143.0,1
672,2009.0,Biography|Drama|Romance,79264,79264.0,277.0,277.0,1
673,2009.0,Biography|Drama|Sport,223127,223127.0,420.0,420.0,1
674,2009.0,Comedy,83568,41784.0,145.0,72.5,2
675,2009.0,Comedy|Crime|Drama,9544,9544.0,45.0,45.0,1
676,2009.0,Comedy|Crime|Romance|Thriller,41727,41727.0,184.0,184.0,1
677,2009.0,Comedy|Drama,42250,10562.5,194.0,48.5,4
678,2009.0,Comedy|Drama|Family|Fantasy|Romance,146899,146899.0,185.0,185.0,1
679,2009.0,Comedy|Drama|Musical,1388,1388.0,31.0,31.0,1
680,2009.0,Comedy|Drama|Romance,765995,191498.75,1091.0,272.75,4
681,2009.0,Comedy|Fantasy|Romance,94292,94292.0,287.0,287.0,1
682,2009.0,Comedy|Music,293,293.0,1.0,1.0,1
683,2009.0,Comedy|Romance,146795,29359.0,520.0,104.0,5
684,2009.0,Crime|Drama|Mystery|Thriller,113295,113295.0,235.0,235.0,1
685,2009.0,Crime|Thriller,23424,23424.0,119.0,119.0,1
686,2009.0,Drama,191197,63732.333333333336,476.0,158.66666666666666,3
687,2009.0,Drama|Family|Music,215,215.0,2.0,2.0,1
688,2009.0,Drama|Fantasy|Horror|Mystery|Thriller,42182,42182.0,230.0,230.0,1
689,2009.0,Drama|Fantasy|Mystery|Thriller,76303,76303.0,376.0,376.0,1
690,2009.0,Drama|Fantasy|Romance|Sci-Fi,114925,114925.0,234.0,234.0,1
691,2009.0,Drama|Fantasy|Thriller,125109,125109.0,593.0,593.0,1
692,2009.0,Drama|Horror|Sci-Fi|Thriller,35510,35510.0,119.0,119.0,1
693,2009.0,Drama|Musical|Romance,37446,37446.0,232.0,232.0,1
694,2009.0,Drama|Music|Romance,551,551.0,10.0,10.0,1
695,2009.0,Drama|Mystery,19147,19147.0,97.0,97.0,1
696,2009.0,Drama|Mystery|Romance,16863,16863.0,57.0,57.0,1
697,2009.0,Drama|Mystery|Sci-Fi|Thriller,186879,186879.0,791.0,791.0,1
698,2009.0,Drama|Romance,59220,14805.0,193.0,48.25,4
699,2009.0,Drama|Sport,55665,55665.0,118.0,118.0,1
700,2009.0,Horror|Thriller,158354,158354.0,691.0,691.0,1
701,2009.0,Mystery|Sci-Fi|Thriller,63108,63108.0,330.0,330.0,1
702,2009.0,Mystery|Thriller,207839,207839.0,435.0,435.0,1
703,2010.0,Action|Adventure|Drama|History,211765,211765.0,546.0,546.0,1
704,2010.0,Action|Adventure|Fantasy,229679,229679.0,637.0,637.0,1
705,2010.0,Action|Adventure|Fantasy|Romance,222403,222403.0,453.0,453.0,1
706,2010.0,Action|Adventure|Sci-Fi,522371,522371.0,723.0,723.0,1
707,2010.0,Action|Adventure|Sci-Fi|Thriller,1468200,1468200.0,2803.0,2803.0,1
708,2010.0,Action|Comedy|Crime,219800,109900.0,402.0,201.0,2
